subject_id,capture_id,roi,profiled_parameter,fixed_u,fixed_value,logrmse,success,grid_kind,conditional_theta
p015,p015_neutral_front,right_cheek,s,0.16,0.16,0.2277565812794182,True,base_or_optimum,"[0.05452047876039428,0.09999999999999999,0.16]"
p015,p015_neutral_front,right_cheek,s,0.18,0.18,0.2286285159029645,True,base_or_optimum,"[0.054641069884597285,0.09999999999999999,0.18]"
p015,p015_neutral_front,right_cheek,s,0.2,0.2,0.22953466161736802,True,base_or_optimum,"[0.05476488087476845,0.09999999999999999,0.2]"
p015,p015_neutral_front,right_cheek,s,0.22,0.22,0.2304754681311303,True,base_or_optimum,"[0.05489195792338826,0.09999999999999999,0.22]"
p015,p015_neutral_front,right_cheek,s,0.24,0.24,0.23145141316171475,True,base_or_optimum,"[0.05502235988257508,0.09999999999999999,0.24]"
p015,p015_neutral_front,right_cheek,s,0.26,0.26,0.23246300399631162,True,base_or_optimum,"[0.05515614334391019,0.09999999999999999,0.26]"
p015,p015_neutral_front,right_cheek,s,0.28,0.28,0.2335107792221383,True,base_or_optimum,"[0.05529336885009118,0.09999999999999999,0.28]"
p015,p015_neutral_front,right_cheek,s,0.3,0.3,0.23459531064203615,True,base_or_optimum,"[0.055434106517512495,0.09999999999999999,0.3]"
p015,p015_neutral_front,right_cheek,s,0.32,0.32,0.23571720539350405,True,base_or_optimum,"[0.055578426149053395,0.09999999999999999,0.32]"
p015,p015_neutral_front,right_cheek,s,0.34,0.34,0.23687710829202824,True,base_or_optimum,"[0.05572640359166703,0.09999999999999999,0.34]"
p015,p015_neutral_front,right_cheek,s,0.36,0.36,0.23807570442268236,True,base_or_optimum,"[0.05587812276536491,0.09999999999999999,0.36]"
p015,p015_neutral_front,right_cheek,s,0.38,0.38,0.23931372200761158,True,base_or_optimum,"[0.05603366582769279,0.09999999999999999,0.38]"
p015,p015_neutral_front,right_cheek,s,0.4,0.4,0.24059193558122172,True,base_or_optimum,"[0.056193127182161,0.09999999999999999,0.4]"
p015,p015_neutral_front,right_cheek,s,0.42,0.42,0.24191116950983002,True,base_or_optimum,"[0.056356606120322894,0.09999999999999999,0.42]"
p015,p015_neutral_front,right_cheek,s,0.44,0.44,0.24327230189831459,True,base_or_optimum,"[0.05652420597617829,0.09999999999999999,0.44]"
p015,p015_neutral_front,right_cheek,s,0.46,0.46,0.24467626893312575,True,base_or_optimum,"[0.05669604578997543,0.09999999999999999,0.46]"
p015,p015_neutral_front,right_cheek,s,0.48,0.48,0.2461240697190941,True,base_or_optimum,"[0.056872237851403905,0.09999999999999999,0.48]"
p015,p015_neutral_front,right_cheek,s,0.5,0.5,0.24761677167706547,True,base_or_optimum,"[0.057052924629212444,0.09999999999999999,0.5]"
p015,p015_neutral_front,right_cheek,s,0.52,0.52,0.24915551658088297,True,base_or_optimum,"[0.05723822935114189,0.09999999999999999,0.52]"
p015,p015_neutral_front,right_cheek,s,0.54,0.54,0.2507415273259705,True,base_or_optimum,"[0.05742830702572356,0.09999999999999999,0.54]"
p015,p015_neutral_front,right_cheek,s,0.56,0.56,0.25237611553839445,True,base_or_optimum,"[0.057623317006319286,0.09999999999999999,0.56]"
p015,p015_neutral_front,right_cheek,s,0.58,0.58,0.25406069015339183,True,base_or_optimum,"[0.05782343050040825,0.09999999999999999,0.58]"
p015,p015_neutral_front,right_cheek,s,0.6,0.6,0.2557967671168648,True,base_or_optimum,"[0.0580288316521831,0.09999999999999999,0.6]"
p015,p015_neutral_front,right_cheek,s,0.62,0.62,0.25758598039338,True,base_or_optimum,"[0.05823971731708212,0.09999999999999999,0.62]"
p015,p015_neutral_front,right_cheek,s,0.64,0.64,0.2594300945012357,True,base_or_optimum,"[0.05845630396545812,0.09999999999999999,0.64]"
p015,p015_neutral_front,right_cheek,s,0.66,0.66,0.2613310188410592,True,base_or_optimum,"[0.05867882347904616,0.09999999999999999,0.66]"
p015,p015_neutral_front,right_cheek,s,0.68,0.68,0.263290824141722,True,base_or_optimum,"[0.05890752656747469,0.09999999999999999,0.68]"
p015,p015_neutral_front,right_cheek,s,0.7000000000000001,0.7000000000000001,0.2653117614193977,True,base_or_optimum,"[0.059142685426263775,0.09999999999999999,0.7000000000000001]"
p015,p015_neutral_front,right_cheek,s,0.72,0.72,0.26739628393682185,True,base_or_optimum,"[0.05938460362955767,0.09999999999999999,0.72]"
p015,p015_neutral_front,right_cheek,s,0.74,0.74,0.26954707276627266,True,base_or_optimum,"[0.05963359893435267,0.09999999999999999,0.74]"
p015,p015_neutral_front,right_cheek,s,0.76,0.76,0.2717670667097349,True,base_or_optimum,"[0.05989003614188338,0.09999999999999999,0.76]"
p015,p015_neutral_front,right_cheek,s,0.78,0.78,0.2740594975244382,True,base_or_optimum,"[0.06015429916148628,0.09999999999999999,0.78]"
p015,p015_neutral_front,right_cheek,s,0.8,0.8,0.27642793165751356,True,base_or_optimum,"[0.060426817864262364,0.09999999999999999,0.8]"
p015,p015_neutral_front,right_cheek,s,0.8200000000000001,0.8200000000000001,0.27887632003217505,True,base_or_optimum,"[0.06070808916070657,0.09999999999999999,0.8200000000000001]"
p015,p015_neutral_front,right_cheek,s,0.84,0.84,0.2814090578821328,True,base_or_optimum,"[0.060998623472075186,0.09999999999999999,0.84]"
p015,p015_neutral_front,right_cheek,s,0.86,0.86,0.2840310572475597,True,base_or_optimum,"[0.06129902443246874,0.09999999999999999,0.86]"
p015,p015_neutral_front,right_cheek,s,0.88,0.88,0.2867478355946472,True,base_or_optimum,"[0.06160995566701982,0.09999999999999999,0.88]"
p015,p015_neutral_front,right_cheek,s,0.9,0.9,0.28956562520607276,True,base_or_optimum,"[0.06193216551519312,0.09999999999999999,0.9]"
p015,p015_neutral_front,right_cheek,s,0.92,0.92,0.29249150967230636,True,base_or_optimum,"[0.06226651544040811,0.09999999999999999,0.92]"
p015,p015_neutral_front,right_cheek,s,0.9400000000000001,0.9400000000000001,0.2955335962456368,True,base_or_optimum,"[0.06261397692461197,0.09999999999999999,0.9400000000000001]"
p015,p015_neutral_front,right_cheek,s,0.96,0.96,0.2987012364047197,True,base_or_optimum,"[0.06297567450652072,0.09999999999999999,0.96]"
p015,p015_neutral_front,right_cheek,s,0.98,0.98,0.3020053123844214,True,base_or_optimum,"[0.06335291507179025,0.09999999999999999,0.98]"
p015,p015_neutral_front,right_cheek,s,1.0,1.0,0.30545861578645556,True,base_or_optimum,"[0.06374721552482876,0.09999999999999999,1.0]"
p017,p017_neutral_front,left_cheek,f_mel,0.0,0.0,0.278208347234644,True,base_or_optimum,"[0.0,0.09999999999999999,0.5006059143286579]"
p017,p017_neutral_front,left_cheek,f_mel,0.02,0.0086,0.2139884985945416,True,base_or_optimum,"[0.0086,0.09999999999999999,0.6278803526234733]"
p017,p017_neutral_front,left_cheek,f_mel,0.04,0.0172,0.17052973868896187,True,base_or_optimum,"[0.0172,0.09999999999999956,0.7683281391672817]"
p017,p017_neutral_front,left_cheek,f_mel,0.045,0.01935,0.1642297248514348,True,refinement_delta_0p005,"[0.01935,0.09999999999999999,0.8039184053514264]"
p017,p017_neutral_front,left_cheek,f_mel,0.0475,0.020425,0.16188018045289623,True,refinement_delta_0p005,"[0.020425,0.09999999999999999,0.821622337124954]"
p017,p017_neutral_front,left_cheek,f_mel,0.04875,0.020962500000000002,0.1609114778197231,True,refinement_delta_0p005,"[0.020962500000000002,0.09999999999999999,0.8304386105696917]"
p017,p017_neutral_front,left_cheek,f_mel,0.05,0.021500000000000002,0.16008167035561327,True,refinement_delta_0p005,"[0.021500000000000002,0.09999999999999999,0.8392262172148321]"
p017,p017_neutral_front,left_cheek,f_mel,0.06,0.0258,0.15691515109573806,True,base_or_optimum,"[0.0258,0.08648890562734457,0.8628084948740928]"
p017,p017_neutral_front,left_cheek,f_mel,0.06701924402111566,0.02881827492907973,0.1563270448863411,True,base_or_optimum,"[0.02881827492907973,0.0743372623331234,0.8670068132690864]"
p017,p017_neutral_front,left_cheek,f_mel,0.08,0.0344,0.15833537115854207,True,base_or_optimum,"[0.0344,0.055567301846002365,0.8826012269679692]"
p017,p017_neutral_front,left_cheek,f_mel,0.08499999999999999,0.03655,0.16016358359359337,True,refinement_delta_0p005,"[0.03655,0.04943051669864074,0.8918389783508816]"
p017,p017_neutral_front,left_cheek,f_mel,0.0875,0.037625,0.16129084102493466,True,refinement_delta_0p005,"[0.037625,0.04656269622388745,0.8972372241890313]"
p017,p017_neutral_front,left_cheek,f_mel,0.08875,0.038162499999999995,0.16190675259560938,True,refinement_delta_0p005,"[0.038162499999999995,0.04517634042495715,0.9001439692980813]"
p017,p017_neutral_front,left_cheek,f_mel,0.09,0.0387,0.16255709619774758,True,refinement_delta_0p005,"[0.0387,0.043820769215509266,0.9031944606003722]"
p017,p017_neutral_front,left_cheek,f_mel,0.1,0.043000000000000003,0.1689570392832592,True,base_or_optimum,"[0.043000000000000003,0.034007318554151005,0.933286737567697]"
p017,p017_neutral_front,left_cheek,f_mel,0.12,0.0516,0.18753916119260236,True,base_or_optimum,"[0.0516,0.018741319860336607,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.14,0.060200000000000004,0.2128035929791812,True,base_or_optimum,"[0.060200000000000004,0.007852498529802899,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.16,0.0688,0.24248598066528215,True,base_or_optimum,"[0.0688,0.0006239094478233719,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.18,0.0774,0.27985425852898876,True,base_or_optimum,"[0.0774,4.887692273694323e-15,0.9999999999999993]"
p017,p017_neutral_front,left_cheek,f_mel,0.2,0.08600000000000001,0.3317383794960985,True,base_or_optimum,"[0.08600000000000001,4.911021973120373e-16,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.22,0.0946,0.39053019384196386,True,base_or_optimum,"[0.0946,3.98940129059151e-18,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.24,0.1032,0.4520939273252925,True,base_or_optimum,"[0.1032,1.7743786468914974e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.26,0.1118,0.5143197024025055,True,base_or_optimum,"[0.1118,6.763685573037499e-19,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.28,0.12040000000000001,0.5761222440343149,True,base_or_optimum,"[0.12040000000000001,1.0478681503417785e-18,0.9999999999932766]"
p017,p017_neutral_front,left_cheek,f_mel,0.3,0.129,0.6369355156432197,True,base_or_optimum,"[0.129,5.5135968409747257e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.32,0.1376,0.6964660881334026,True,base_or_optimum,"[0.1376,7.300776529707594e-19,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.34,0.1462,0.7545693028753544,True,base_or_optimum,"[0.1462,7.091233441215405e-18,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.36,0.1548,0.8111843402676948,True,base_or_optimum,"[0.1548,1.653241328435777e-16,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.38,0.1634,0.8662986767922375,True,base_or_optimum,"[0.1634,5.853262495672131e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.4,0.17200000000000001,0.9199278771257068,True,base_or_optimum,"[0.17200000000000001,2.9298693869646084e-19,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.42,0.18059999999999998,0.9721037383959117,True,base_or_optimum,"[0.18059999999999998,4.3125040555936784e-19,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.44,0.1892,1.0228671609702762,True,base_or_optimum,"[0.1892,9.648405312178885e-18,1.2671927495100377e-06]"
p017,p017_neutral_front,left_cheek,f_mel,0.46,0.1978,1.0722637841388072,True,base_or_optimum,"[0.1978,9.101890431546581e-18,0.9999999999998608]"
p017,p017_neutral_front,left_cheek,f_mel,0.48,0.2064,1.120341285209193,True,base_or_optimum,"[0.2064,8.568131068870634e-19,0.9999999999985638]"
p017,p017_neutral_front,left_cheek,f_mel,0.5,0.215,1.1671477029094375,True,base_or_optimum,"[0.215,8.156507694693195e-19,0.9999999999978947]"
p017,p017_neutral_front,left_cheek,f_mel,0.52,0.2236,1.2127304035182438,True,base_or_optimum,"[0.2236,4.49689522863609e-19,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.54,0.23220000000000002,1.2571354561969694,True,base_or_optimum,"[0.23220000000000002,9.284830233486206e-19,0.999999999992711]"
p017,p017_neutral_front,left_cheek,f_mel,0.56,0.24080000000000001,1.3004072715450972,True,base_or_optimum,"[0.24080000000000001,1.82708485844409e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.58,0.24939999999999998,1.3425884104737082,True,base_or_optimum,"[0.24939999999999998,2.6011006374257013e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.6,0.258,1.3837195033755336,True,base_or_optimum,"[0.258,1.32339489325325e-16,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.62,0.2666,1.4238392403391191,True,base_or_optimum,"[0.2666,2.1627851209542986e-18,0.9999999999878006]"
p017,p017_neutral_front,left_cheek,f_mel,0.64,0.2752,1.46298440649277,True,base_or_optimum,"[0.2752,4.857082382334905e-18,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.66,0.2838,1.5011899452545023,True,base_or_optimum,"[0.2838,1.0709299602954177e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.68,0.2924,1.5384890379974625,True,base_or_optimum,"[0.2924,6.301006440104178e-19,0.9999949424551764]"
p017,p017_neutral_front,left_cheek,f_mel,0.7000000000000001,0.30100000000000005,1.5749131924622077,True,base_or_optimum,"[0.30100000000000005,2.195785843043862e-18,0.9999999999897106]"
p017,p017_neutral_front,left_cheek,f_mel,0.72,0.3096,1.6104923348172222,True,base_or_optimum,"[0.3096,1.6045915254075415e-19,1.9533298090124163e-08]"
p017,p017_neutral_front,left_cheek,f_mel,0.74,0.3182,1.6452549020088905,True,base_or_optimum,"[0.3182,7.216412482430887e-19,0.9999999999981168]"
p017,p017_neutral_front,left_cheek,f_mel,0.76,0.3268,1.6792279322257548,True,base_or_optimum,"[0.3268,5.049963861261652e-18,0.9999999999916085]"
p017,p017_neutral_front,left_cheek,f_mel,0.78,0.33540000000000003,1.7124371521093695,True,base_or_optimum,"[0.33540000000000003,1.5088916378520917e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.8,0.34400000000000003,1.7449070598951941,True,base_or_optimum,"[0.34400000000000003,1.5188524971576184e-19,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.8200000000000001,0.3526,1.7766610040421973,True,base_or_optimum,"[0.3526,4.682683608994777e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.84,0.36119999999999997,1.807721257163838,True,base_or_optimum,"[0.36119999999999997,9.77920382556526e-19,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.86,0.36979999999999996,1.8381090852430675,True,base_or_optimum,"[0.36979999999999996,9.333538102111901e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.88,0.3784,1.867844812225738,True,base_or_optimum,"[0.3784,4.0119213944376485e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.9,0.387,1.8969478801580866,True,base_or_optimum,"[0.387,7.798764694268352e-19,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.92,0.3956,1.925436905077176,True,base_or_optimum,"[0.3956,5.532368356672218e-18,0.9999999999995236]"
p017,p017_neutral_front,left_cheek,f_mel,0.9400000000000001,0.4042,1.9533297288870195,True,base_or_optimum,"[0.4042,9.385775881283604e-17,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,0.96,0.4128,1.980643467463689,True,base_or_optimum,"[0.4128,4.3426033961897786e-17,0.9999999999563798]"
p017,p017_neutral_front,left_cheek,f_mel,0.98,0.4214,2.0073945552342485,True,base_or_optimum,"[0.4214,5.275043924558455e-18,0.9999999999999999]"
p017,p017_neutral_front,left_cheek,f_mel,1.0,0.43,2.0335987864699243,True,base_or_optimum,"[0.43,7.946540634778042e-18,0.9999999971007038]"
p017,p017_neutral_front,left_cheek,f_blood,0.0,0.0,0.23061801656172778,True,base_or_optimum,"[0.061356687503870605,0.0,0.4726463006809354]"
p017,p017_neutral_front,left_cheek,f_blood,0.02,0.002,0.21844959391851765,True,base_or_optimum,"[0.05765700099963823,0.002,8.188047978308255e-20]"
p017,p017_neutral_front,left_cheek,f_blood,0.04,0.004,0.21031147931423172,True,base_or_optimum,"[0.05501535835900346,0.004,1.519482063664238e-19]"
p017,p017_neutral_front,left_cheek,f_blood,0.06,0.006,0.2039998740891547,True,base_or_optimum,"[0.053238012889957234,0.006,0.31824587432358875]"
p017,p017_neutral_front,left_cheek,f_blood,0.08,0.008,0.19863291748059014,True,base_or_optimum,"[0.05169475772143461,0.008,0.4812046756456592]"
p017,p017_neutral_front,left_cheek,f_blood,0.1,0.010000000000000002,0.19399398303062423,True,base_or_optimum,"[0.050302230790648536,0.010000000000000002,0.5739261585699598]"
p017,p017_neutral_front,left_cheek,f_blood,0.12,0.012,0.1899338581257538,True,base_or_optimum,"[0.04902787744610712,0.012,0.6333291561445308]"
p017,p017_neutral_front,left_cheek,f_blood,0.14,0.014000000000000002,0.18634703911454148,True,base_or_optimum,"[0.04784947619920999,0.014000000000000002,0.6744047501975373]"
p017,p017_neutral_front,left_cheek,f_blood,0.16,0.016,0.18315607755046098,True,base_or_optimum,"[0.04675111850575909,0.016,0.704382829208092]"
p017,p017_neutral_front,left_cheek,f_blood,0.18,0.018,0.18030215516606757,True,base_or_optimum,"[0.0457209458971154,0.018,0.7271723190934158]"
p017,p017_neutral_front,left_cheek,f_blood,0.2,0.020000000000000004,0.17773931359503442,True,base_or_optimum,"[0.0447498207094439,0.020000000000000004,0.7450626077911864]"
p017,p017_neutral_front,left_cheek,f_blood,0.22,0.022000000000000002,0.1754307848384532,True,base_or_optimum,"[0.04383051976734896,0.022000000000000002,0.7594823579241238]"
p017,p017_neutral_front,left_cheek,f_blood,0.24,0.024,0.17334656774413684,True,base_or_optimum,"[0.042957199640386044,0.024,0.7713631951842731]"
p017,p017_neutral_front,left_cheek,f_blood,0.26,0.026000000000000002,0.17146177237814733,True,base_or_optimum,"[0.042125055083587784,0.026000000000000002,0.7813393567755705]"
p017,p017_neutral_front,left_cheek,f_blood,0.28,0.028000000000000004,0.16975545513776058,True,base_or_optimum,"[0.041330064139130075,0.028000000000000004,0.7898529858310334]"
p017,p017_neutral_front,left_cheek,f_blood,0.3,0.03,0.16820977785931032,True,base_or_optimum,"[0.04056882961061623,0.03,0.7972249909602485]"
p017,p017_neutral_front,left_cheek,f_blood,0.32,0.032,0.16680938706225074,True,base_or_optimum,"[0.03983843781283798,0.032,0.8036898506424445]"
p017,p017_neutral_front,left_cheek,f_blood,0.34,0.034,0.16554094659142876,True,base_or_optimum,"[0.039136368596702345,0.034,0.8094234416205967]"
p017,p017_neutral_front,left_cheek,f_blood,0.36,0.036,0.1643927795641714,True,base_or_optimum,"[0.03846042829997972,0.036,0.8145604757037123]"
p017,p017_neutral_front,left_cheek,f_blood,0.38,0.038000000000000006,0.1633545897602873,True,base_or_optimum,"[0.03780868367990398,0.038000000000000006,0.8192045280506655]"
