model,split,latent_id,pair_type,channel,masked_mae_drift,masked_rmse_drift
Proposed,ID Test,F11706,appearance,H,0.023799818009138107,0.030274413526058197
Proposed,ID Test,F11707,appearance,M,0.004237957764416933,0.006879533175379038
Proposed,ID Test,F11707,appearance,H,0.016654931008815765,0.018299097195267677
Proposed,ID Test,F11704,joint,M,0.016094980761408806,0.020174900069832802
Proposed,ID Test,F11704,joint,H,0.041295137256383896,0.049692489206790924
Proposed,ID Test,F11705,joint,M,0.01031607948243618,0.014795497991144657
Proposed,ID Test,F11705,joint,H,0.04735048860311508,0.04856248199939728
Proposed,ID Test,F11706,joint,M,0.02891124226152897,0.03446007892489433
Proposed,ID Test,F11706,joint,H,0.03002367913722992,0.037006936967372894
Proposed,ID Test,F11707,joint,M,0.010007490403950214,0.013440502807497978
Proposed,ID Test,F11707,joint,H,0.08202676475048065,0.08356412500143051
Baseline,ID Test,F11708,camera,M,0.014642922207713127,0.02045297808945179
Baseline,ID Test,F11708,camera,H,0.1276017427444458,0.13347989320755005
Baseline,ID Test,F11709,camera,M,0.026682967320084572,0.029551539570093155
Baseline,ID Test,F11709,camera,H,0.06039600074291229,0.06547670066356659
Baseline,ID Test,F11710,camera,M,0.02656148001551628,0.028858274221420288
Baseline,ID Test,F11710,camera,H,0.0290056262165308,0.04057789593935013
Baseline,ID Test,F11711,camera,M,0.01931183971464634,0.02065788209438324
Baseline,ID Test,F11711,camera,H,0.03256230056285858,0.04097709432244301
Baseline,ID Test,F11708,light,M,0.016299139708280563,0.024028906598687172
Baseline,ID Test,F11708,light,H,0.0852566510438919,0.09219100326299667
Baseline,ID Test,F11709,light,M,0.04601847007870674,0.049209289252758026
Baseline,ID Test,F11709,light,H,0.13101927936077118,0.13349322974681854
Baseline,ID Test,F11710,light,M,0.01175420917570591,0.01487655658274889
Baseline,ID Test,F11710,light,H,0.5306512117385864,0.5314735770225525
Baseline,ID Test,F11711,light,M,0.017719600349664688,0.020831625908613205
Baseline,ID Test,F11711,light,H,0.11651354283094406,0.1175563782453537
Baseline,ID Test,F11708,appearance,M,0.006748055573552847,0.011559249833226204
Baseline,ID Test,F11708,appearance,H,0.01090670470148325,0.015456455759704113
Baseline,ID Test,F11709,appearance,M,0.008938211016356945,0.012637358158826828
Baseline,ID Test,F11709,appearance,H,0.015799321234226227,0.02264549769461155
Baseline,ID Test,F11710,appearance,M,0.006258181296288967,0.00969203095883131
Baseline,ID Test,F11710,appearance,H,0.027698352932929993,0.03959200158715248
Baseline,ID Test,F11711,appearance,M,0.00833843369036913,0.011024553328752518
Baseline,ID Test,F11711,appearance,H,0.04612186923623085,0.04821676015853882
Baseline,ID Test,F11708,joint,M,0.026873184368014336,0.03089609555900097
Baseline,ID Test,F11708,joint,H,0.2180020958185196,0.22054344415664673
Baseline,ID Test,F11709,joint,M,0.035885218530893326,0.040418840944767
Baseline,ID Test,F11709,joint,H,0.3400018811225891,0.3417400121688843
Baseline,ID Test,F11710,joint,M,0.01323370449244976,0.016711119562387466
Baseline,ID Test,F11710,joint,H,0.6300641298294067,0.6315997838973999
Baseline,ID Test,F11711,joint,M,0.04050222784280777,0.04169068485498428
Baseline,ID Test,F11711,joint,H,0.11353686451911926,0.1145457923412323
Proposed,ID Test,F11708,camera,M,0.013155803084373474,0.02063845284283161
Proposed,ID Test,F11708,camera,H,0.041059937328100204,0.04660414159297943
Proposed,ID Test,F11709,camera,M,0.011696596629917622,0.015490157529711723
Proposed,ID Test,F11709,camera,H,0.03732705116271973,0.05128079652786255
Proposed,ID Test,F11710,camera,M,0.02473060041666031,0.02601967751979828
Proposed,ID Test,F11710,camera,H,0.040321554988622665,0.04534875601530075
Proposed,ID Test,F11711,camera,M,0.006932414136826992,0.008830012753605843
Proposed,ID Test,F11711,camera,H,0.1429828405380249,0.14741277694702148
Proposed,ID Test,F11708,light,M,0.013485413044691086,0.01995977573096752
Proposed,ID Test,F11708,light,H,0.02407950535416603,0.03082183748483658
Proposed,ID Test,F11709,light,M,0.044037189334630966,0.046864066272974014
Proposed,ID Test,F11709,light,H,0.01986781880259514,0.024842632934451103
Proposed,ID Test,F11710,light,M,0.021883981302380562,0.02465025894343853
Proposed,ID Test,F11710,light,H,0.6335476636886597,0.6370925307273865
Proposed,ID Test,F11711,light,M,0.021153317764401436,0.023258432745933533
Proposed,ID Test,F11711,light,H,0.012939820066094398,0.016069430857896805
Proposed,ID Test,F11708,appearance,M,0.005146576091647148,0.007423741742968559
Proposed,ID Test,F11708,appearance,H,0.009493486024439335,0.011974331922829151
Proposed,ID Test,F11709,appearance,M,0.011904175393283367,0.0187875684350729
Proposed,ID Test,F11709,appearance,H,0.03166898339986801,0.03906207159161568
Proposed,ID Test,F11710,appearance,M,0.00950948242098093,0.013238540850579739
Proposed,ID Test,F11710,appearance,H,0.024979159235954285,0.061962954699993134
Proposed,ID Test,F11711,appearance,M,0.006102247629314661,0.009269955568015575
Proposed,ID Test,F11711,appearance,H,0.04767715558409691,0.04928237944841385
Proposed,ID Test,F11708,joint,M,0.044366467744112015,0.05128675699234009
Proposed,ID Test,F11708,joint,H,0.12772414088249207,0.12951084971427917
Proposed,ID Test,F11709,joint,M,0.024191932752728462,0.030300214886665344
Proposed,ID Test,F11709,joint,H,0.10233134031295776,0.10572318732738495
Proposed,ID Test,F11710,joint,M,0.0253150537610054,0.02780521661043167
Proposed,ID Test,F11710,joint,H,0.6344202756881714,0.6359456181526184
Proposed,ID Test,F11711,joint,M,0.02742587774991989,0.028662335127592087
Proposed,ID Test,F11711,joint,H,0.0326056033372879,0.034969914704561234
Baseline,ID Test,F11712,camera,M,0.00737293716520071,0.01040391530841589
Baseline,ID Test,F11712,camera,H,0.009983276948332787,0.015161136165261269
Baseline,ID Test,F11713,camera,M,0.013113482855260372,0.016219278797507286
Baseline,ID Test,F11713,camera,H,0.06637974083423615,0.06963120400905609
Baseline,ID Test,F11714,camera,M,0.008943473920226097,0.013113471679389477
Baseline,ID Test,F11714,camera,H,0.051084425300359726,0.053545188158750534
Baseline,ID Test,F11715,camera,M,0.020730022341012955,0.022394858300685883
Baseline,ID Test,F11715,camera,H,0.02276008576154709,0.024871865287423134
Baseline,ID Test,F11712,light,M,0.019316542893648148,0.0241443682461977
Baseline,ID Test,F11712,light,H,0.07657850533723831,0.08030982315540314
Baseline,ID Test,F11713,light,M,0.01469855010509491,0.01820223592221737
Baseline,ID Test,F11713,light,H,0.020130326971411705,0.026382656767964363
Baseline,ID Test,F11714,light,M,0.01078282855451107,0.013713682070374489
Baseline,ID Test,F11714,light,H,0.12795862555503845,0.12972517311573029
Baseline,ID Test,F11715,light,M,0.012919528409838676,0.017678096890449524
Baseline,ID Test,F11715,light,H,0.013670590706169605,0.01676064357161522
Baseline,ID Test,F11712,appearance,M,0.0065754493698477745,0.010736466385424137
Baseline,ID Test,F11712,appearance,H,0.01794293336570263,0.019994355738162994
Baseline,ID Test,F11713,appearance,M,0.007814264856278896,0.01206901390105486
Baseline,ID Test,F11713,appearance,H,0.014512057416141033,0.019211523234844208
Baseline,ID Test,F11714,appearance,M,0.006728095468133688,0.011075222864747047
Baseline,ID Test,F11714,appearance,H,0.04742669686675072,0.04864208400249481
Baseline,ID Test,F11715,appearance,M,0.009160133078694344,0.012091775424778461
Baseline,ID Test,F11715,appearance,H,0.009034866467118263,0.010542705655097961
Baseline,ID Test,F11712,joint,M,0.012979470193386078,0.01696011982858181
Baseline,ID Test,F11712,joint,H,0.046937692910432816,0.04978565871715546
Baseline,ID Test,F11713,joint,M,0.019738923758268356,0.02261142060160637
Baseline,ID Test,F11713,joint,H,0.051663078367710114,0.05874955281615257
Baseline,ID Test,F11714,joint,M,0.024922633543610573,0.0277318824082613
Baseline,ID Test,F11714,joint,H,0.08887829631567001,0.09234613925218582
Baseline,ID Test,F11715,joint,M,0.016277069225907326,0.021320030093193054
Baseline,ID Test,F11715,joint,H,0.023875581100583076,0.027378754690289497
Proposed,ID Test,F11712,camera,M,0.018719181418418884,0.020453933626413345
Proposed,ID Test,F11712,camera,H,0.033311985433101654,0.03440286964178085
Proposed,ID Test,F11713,camera,M,0.02418743632733822,0.026266321539878845
Proposed,ID Test,F11713,camera,H,0.029645467177033424,0.03393181413412094
Proposed,ID Test,F11714,camera,M,0.008696707896888256,0.011965401470661163
Proposed,ID Test,F11714,camera,H,0.08433561772108078,0.08532888442277908
Proposed,ID Test,F11715,camera,M,0.015242423862218857,0.01811583898961544
Proposed,ID Test,F11715,camera,H,0.0213465616106987,0.022904835641384125
Proposed,ID Test,F11712,light,M,0.010601673275232315,0.0161295048892498
Proposed,ID Test,F11712,light,H,0.09493602812290192,0.09631101042032242
Proposed,ID Test,F11713,light,M,0.012116366997361183,0.01475874986499548
Proposed,ID Test,F11713,light,H,0.033251602202653885,0.03537304699420929
Proposed,ID Test,F11714,light,M,0.010256762616336346,0.013687968254089355
Proposed,ID Test,F11714,light,H,0.13166938722133636,0.13331659138202667
Proposed,ID Test,F11715,light,M,0.010927079245448112,0.014463590458035469
Proposed,ID Test,F11715,light,H,0.02063089981675148,0.023929256945848465
Proposed,ID Test,F11712,appearance,M,0.007256113924086094,0.011484144255518913
Proposed,ID Test,F11712,appearance,H,0.012725267559289932,0.017069172114133835
Proposed,ID Test,F11713,appearance,M,0.006305940914899111,0.012473252601921558
Proposed,ID Test,F11713,appearance,H,0.010671104304492474,0.013216502033174038
Proposed,ID Test,F11714,appearance,M,0.006850852631032467,0.012359223328530788
Proposed,ID Test,F11714,appearance,H,0.03695918992161751,0.03835050016641617
Proposed,ID Test,F11715,appearance,M,0.005665795877575874,0.008543775416910648
Proposed,ID Test,F11715,appearance,H,0.004480952862650156,0.007301141042262316
Proposed,ID Test,F11712,joint,M,0.01155589334666729,0.015421262010931969
Proposed,ID Test,F11712,joint,H,0.03909345343708992,0.042133599519729614
Proposed,ID Test,F11713,joint,M,0.009365782141685486,0.014117894694209099
Proposed,ID Test,F11713,joint,H,0.033282872289419174,0.0369703508913517
Proposed,ID Test,F11714,joint,M,0.022324757650494576,0.024928119033575058
Proposed,ID Test,F11714,joint,H,0.1399797946214676,0.14151594042778015
Proposed,ID Test,F11715,joint,M,0.014436961151659489,0.018258126452565193
Proposed,ID Test,F11715,joint,H,0.05035052075982094,0.05367784947156906
Baseline,ID Test,F11716,camera,M,0.008808007463812828,0.016537880524992943
Baseline,ID Test,F11716,camera,H,0.007720996625721455,0.011374215595424175
Baseline,ID Test,F11717,camera,M,0.021353842690587044,0.026841338723897934
Baseline,ID Test,F11717,camera,H,0.12845392525196075,0.13106343150138855
Baseline,ID Test,F11718,camera,M,0.03856715187430382,0.039688680320978165
Baseline,ID Test,F11718,camera,H,0.004365668166428804,0.00742847565561533
Baseline,ID Test,F11719,camera,M,0.009528998285531998,0.014224085956811905
Baseline,ID Test,F11719,camera,H,0.14400123059749603,0.14453209936618805
Baseline,ID Test,F11716,light,M,0.031429942697286606,0.03400825709104538
Baseline,ID Test,F11716,light,H,0.13841912150382996,0.14211083948612213
Baseline,ID Test,F11717,light,M,0.05504041537642479,0.05885294824838638
Baseline,ID Test,F11717,light,H,0.027141615748405457,0.034201618283987045
Baseline,ID Test,F11718,light,M,0.012210499495267868,0.015231813304126263
Baseline,ID Test,F11718,light,H,0.05678659304976463,0.06464966386556625
Baseline,ID Test,F11719,light,M,0.010587958618998528,0.01484572235494852
Baseline,ID Test,F11719,light,H,0.055561140179634094,0.05974336713552475
Baseline,ID Test,F11716,appearance,M,0.006437391042709351,0.010376367717981339
Baseline,ID Test,F11716,appearance,H,0.006424527615308762,0.009546610526740551
Baseline,ID Test,F11717,appearance,M,0.022205209359526634,0.031492266803979874
Baseline,ID Test,F11717,appearance,H,0.08709278702735901,0.09205088764429092
Baseline,ID Test,F11718,appearance,M,0.006239448674023151,0.010410325601696968
Baseline,ID Test,F11718,appearance,H,0.007610823959112167,0.009348579682409763
Baseline,ID Test,F11719,appearance,M,0.005427968688309193,0.009113021194934845
Baseline,ID Test,F11719,appearance,H,0.012754194438457489,0.016142940148711205
Baseline,ID Test,F11716,joint,M,0.013597922399640083,0.018022671341896057
Baseline,ID Test,F11716,joint,H,0.0114098209887743,0.014643966220319271
Baseline,ID Test,F11717,joint,M,0.04778705909848213,0.05269429087638855
Baseline,ID Test,F11717,joint,H,0.0639825388789177,0.07186704128980637
Baseline,ID Test,F11718,joint,M,0.03048667125403881,0.03319902718067169
Baseline,ID Test,F11718,joint,H,0.10538505017757416,0.11113543808460236
Baseline,ID Test,F11719,joint,M,0.02766750380396843,0.03139876201748848
Baseline,ID Test,F11719,joint,H,0.17097587883472443,0.17533190548419952
Proposed,ID Test,F11716,camera,M,0.018960868939757347,0.021406523883342743
Proposed,ID Test,F11716,camera,H,0.011488473042845726,0.017461253330111504
Proposed,ID Test,F11717,camera,M,0.01158873550593853,0.017604053020477295
Proposed,ID Test,F11717,camera,H,0.09064794331789017,0.0966896116733551
Proposed,ID Test,F11718,camera,M,0.03397098556160927,0.034820523113012314
Proposed,ID Test,F11718,camera,H,0.05405174568295479,0.05591857060790062
Proposed,ID Test,F11719,camera,M,0.008170122280716896,0.01123771257698536
Proposed,ID Test,F11719,camera,H,0.019251981750130653,0.022391127422451973
Proposed,ID Test,F11716,light,M,0.019653107970952988,0.024864904582500458
Proposed,ID Test,F11716,light,H,0.10053598880767822,0.12685942649841309
Proposed,ID Test,F11717,light,M,0.0427924245595932,0.04518553242087364
Proposed,ID Test,F11717,light,H,0.022743577137589455,0.03568962961435318
Proposed,ID Test,F11718,light,M,0.030053086578845978,0.03292931616306305
Proposed,ID Test,F11718,light,H,0.048346634954214096,0.06368608772754669
Proposed,ID Test,F11719,light,M,0.007474126759916544,0.011991011910140514
Proposed,ID Test,F11719,light,H,0.008544713258743286,0.011164989322423935
Proposed,ID Test,F11716,appearance,M,0.006908702198415995,0.009519101120531559
Proposed,ID Test,F11716,appearance,H,0.010200606659054756,0.01300590205937624
Proposed,ID Test,F11717,appearance,M,0.01596832275390625,0.023087680339813232
Proposed,ID Test,F11717,appearance,H,0.10717599838972092,0.11659456789493561
Proposed,ID Test,F11718,appearance,M,0.006651608739048243,0.013956219889223576
Proposed,ID Test,F11718,appearance,H,0.034009356051683426,0.03486769646406174
Proposed,ID Test,F11719,appearance,M,0.007737746462225914,0.010504656471312046
Proposed,ID Test,F11719,appearance,H,0.00838150642812252,0.01191411167383194
Proposed,ID Test,F11716,joint,M,0.007434203289449215,0.011869676411151886
Proposed,ID Test,F11716,joint,H,0.024660184979438782,0.02897392213344574
Proposed,ID Test,F11717,joint,M,0.026258619502186775,0.034076616168022156
Proposed,ID Test,F11717,joint,H,0.027787424623966217,0.038741834461688995
Proposed,ID Test,F11718,joint,M,0.05635802075266838,0.05821811407804489
Proposed,ID Test,F11718,joint,H,0.16695019602775574,0.17117300629615784
Proposed,ID Test,F11719,joint,M,0.012597484514117241,0.017655249685049057
Proposed,ID Test,F11719,joint,H,0.027857448905706406,0.03403576463460922
Baseline,ID Test,F11720,camera,M,0.010623261332511902,0.012565530836582184
Baseline,ID Test,F11720,camera,H,0.10657145082950592,0.10846375674009323
Baseline,ID Test,F11721,camera,M,0.015597404912114143,0.017817914485931396
Baseline,ID Test,F11721,camera,H,0.015730028972029686,0.016929874196648598
Baseline,ID Test,F11722,camera,M,0.025719476863741875,0.030119750648736954
Baseline,ID Test,F11722,camera,H,0.010694210417568684,0.020114002749323845
Baseline,ID Test,F11723,camera,M,0.02355542778968811,0.025891249999403954
Baseline,ID Test,F11723,camera,H,0.14792969822883606,0.14994600415229797
Baseline,ID Test,F11720,light,M,0.024323394522070885,0.02667032741010189
Baseline,ID Test,F11720,light,H,0.10039380192756653,0.10297247022390366
Baseline,ID Test,F11721,light,M,0.022155528888106346,0.02888316847383976
Baseline,ID Test,F11721,light,H,0.007744521368294954,0.008967979811131954
Baseline,ID Test,F11722,light,M,0.02785826288163662,0.03282749280333519
Baseline,ID Test,F11722,light,H,0.014159412123262882,0.015380697324872017
Baseline,ID Test,F11723,light,M,0.015306374989449978,0.019055606797337532
Baseline,ID Test,F11723,light,H,0.10258914530277252,0.10453822463750839
Baseline,ID Test,F11720,appearance,M,0.007683388888835907,0.010767574422061443
Baseline,ID Test,F11720,appearance,H,0.026281407102942467,0.029725832864642143
Baseline,ID Test,F11721,appearance,M,0.012856177054345608,0.017949266359210014
Baseline,ID Test,F11721,appearance,H,0.014931589365005493,0.018112460151314735
Baseline,ID Test,F11722,appearance,M,0.013996361754834652,0.02456900104880333
Baseline,ID Test,F11722,appearance,H,0.005311549641191959,0.009542376734316349
Baseline,ID Test,F11723,appearance,M,0.006077652797102928,0.009395877830684185
Baseline,ID Test,F11723,appearance,H,0.033231206238269806,0.036906469613313675
Baseline,ID Test,F11720,joint,M,0.027859117835760117,0.030061231926083565
